4.32024,11.2804,-1.58457,1,0.447214,
4.3168,11.0304,-1.58457,1,0.5,
4.31336,10.7804,-1.58457,1,0.547723,
4.30991,10.5304,-1.58457,1,0.591608,
4.30647,10.2805,-1.58457,1,0.632456,
4.30303,10.0305,-1.58457,1,0.67082,
4.29959,9.78052,-1.58457,1,0.707107,
4.29614,9.53054,-1.58457,1,0.74162,
4.2927,9.28057,-1.58457,1,0.774597,
4.28926,9.03059,-1.58457,1,0.806226,
4.28581,8.78062,-1.58457,1,0.83666,
4.28237,8.53064,-1.58457,1,0.866025,
4.27893,8.28066,-1.58457,1,0.894427,
4.27548,8.03069,-1.58457,1,0.921954,
4.27204,7.78071,-1.58457,1,0.948683,
4.2686,7.53074,-1.58457,1,0.974679,
4.26515,7.28076,-1.58457,1,1,
4.26171,7.03078,-1.58457,1,1,
4.25827,6.78081,-1.58457,1,1,
4.25483,6.53083,-1.58457,1,0.974679,
4.25138,6.28085,-1.58457,1,0.948683,
4.24794,6.03088,-1.58457,1,0.921954,
4.2445,5.7809,-1.58457,1,0.894427,
4.24105,5.53093,-1.58457,1,0.866025,
4.23761,5.28095,-1.58457,1,0.83666,
4.23417,5.03097,-1.58457,1,0.806226,
4.23072,4.781,-1.58457,1,0.774597,
4.22728,4.53102,-1.58457,1,0.74162,
4.22384,4.28105,-1.58457,1,0.707107,
4.22039,4.03107,-1.58457,1,0.67082,
4.21695,3.78109,-1.58457,1,0.632456,
4.21351,3.53112,-1.58457,1,0.591608,
4.21006,3.28114,-1.58457,1,0.547723,
4.20662,3.03117,-1.58457,1,0.5,
4.20318,2.78119,-1.58457,1,0.447214,
4.19974,2.53121,-1.58457,1,0.387298,
4.19629,2.28124,-1.58457,1,0.316228,
4.19285,2.03126,-1.58457,1,0.223607,
4.18969,1.80155,3.09336,2,0,
3.93998,1.8136,3.09336,1,0.223607,
3.69027,1.82565,3.09336,1,0.316228,
3.44057,1.83771,3.09336,1,0.223607,
3.39014,1.84014,1.55702,2,0,
3.39358,2.09012,1.55702,1,0.223607,
3.39703,2.34009,1.55702,1,0.316228,
3.40047,2.59007,1.55702,1,0.387298,
3.40391,2.84004,1.55702,1,0.447214,
3.40736,3.09002,1.55702,1,0.5,
3.4108,3.34,1.55702,1,0.547723,
3.41424,3.58997,1.55702,1,0.591608,
3.41769,3.83995,1.55702,1,0.632456,
3.42113,4.08992,1.55702,1,0.67082,
3.42457,4.3399,1.55702,1,0.707107,
3.42802,4.58988,1.55702,1,0.74162,
3.43146,4.83985,1.55702,1,0.774597,
3.4349,5.08983,1.55702,1,0.806226,
3.43834,5.33981,1.55702,1,0.83666,
3.44179,5.58978,1.55702,1,0.866025,
3.44523,5.83976,1.55702,1,0.894427,
3.44867,6.08973,1.55702,1,0.921954,
3.45212,6.33971,1.55702,1,0.948683,
3.45556,6.58969,1.55702,1,0.974679,
3.459,6.83966,1.55702,1,1,
3.46245,7.08964,1.55702,1,1,
3.46589,7.33961,1.55702,1,1,
3.46933,7.58959,1.55702,1,0.974679,
3.47278,7.83957,1.55702,1,0.948683,
