[0m[ INFO] [1783240828.630340314]: Mower SN: HL-G-0001[0m
[2026-07-05 17:20:55] 当前点: 9.61339 -17.4839 0.043585
[2026-07-05 17:20:55] 当前点: 9.74745 -17.4751 0.112799
[2026-07-05 17:20:55] 当前点: 9.87876 -17.454 0.182694
[2026-07-05 17:20:55] 当前点: 10.011 -17.4293 0.253965
[2026-07-05 17:20:56] 当前点: 10.1382 -17.3935 0.323955
[2026-07-05 17:20:56] 当前点: 10.2651 -17.3487 0.391892
[2026-07-05 17:20:56] 当前点: 10.3879 -17.2936 0.462034
[2026-07-05 17:20:56] 当前点: 10.5077 -17.2314 0.530782
[2026-07-05 17:20:56] 当前点: 10.6191 -17.157 0.60116
[2026-07-05 17:20:56] 当前点: 10.7305 -17.0794 0.670628
[2026-07-05 17:20:56] 当前点: 10.8219 -16.99 0.740967
[2026-07-05 17:20:56] 当前点: 10.9212 -16.8987 0.810667
[2026-07-05 17:20:56] 当前点: 11.0116 -16.7976 0.88026
[2026-07-05 17:20:56] 当前点: 11.0954 -16.6907 0.947638
[2026-07-05 17:20:57] 当前点: 11.1695 -16.5801 1.01743
[2026-07-05 17:20:57] 当前点: 11.2405 -16.4662 1.0862
[2026-07-05 17:20:57] 当前点: 11.2977 -16.3529 1.15375
[2026-07-05 17:20:57] 当前点: 11.3534 -16.2316 1.22251
[2026-07-05 17:20:57] 当前点: 11.3972 -16.1131 1.29309
[2026-07-05 17:20:57] 当前点: 11.4348 -15.9847 1.36243
[2026-07-05 17:20:57] 当前点: 11.4597 -15.8582 1.43015
[2026-07-05 17:20:57] 当前点: 11.4807 -15.7271 1.50004
[2026-07-05 17:20:57] 当前点: 11.4837 -15.6013 1.56789
[2026-07-05 17:20:57] 当前点: 11.4866 -15.4693 1.63598
[2026-07-05 17:20:58] 当前点: 11.4734 -15.3441 1.70468
[2026-07-05 17:20:58] 当前点: 11.4581 -15.2138 1.77147
[2026-07-05 17:20:58] 当前点: 11.4274 -15.0909 1.83886
[2026-07-05 17:20:58] 当前点: 11.3951 -14.9647 1.90459
[2026-07-05 17:20:58] 当前点: 11.3479 -14.8463 1.97055
[2026-07-05 17:20:58] 当前点: 11.3 -14.726 2.03517
[2026-07-05 17:20:58] 当前点: 11.2356 -14.613 2.09805
[2026-07-05 17:20:58] 当前点: 11.1728 -14.5 2.16126
[2026-07-05 17:20:58] 当前点: 11.0964 -14.3953 2.22544
[2026-07-05 17:20:58] 当前点: 11.0196 -14.2914 2.2894
[2026-07-05 17:20:59] 当前点: 10.9316 -14.1978 2.35453
[2026-07-05 17:20:59] 当前点: 10.8424 -14.1055 2.42017
[2026-07-05 17:20:59] 当前点: 10.7395 -14.0188 2.4853
[2026-07-05 17:20:59] 当前点: 10.6387 -13.9392 2.55062
[2026-07-05 17:20:59] 当前点: 10.526 -13.8675 2.61538
[2026-07-05 17:20:59] 当前点: 10.4154 -13.8014 2.68182
[2026-07-05 17:20:59] 当前点: 10.2913 -13.7472 2.74659
[2026-07-05 17:20:59] 当前点: 10.173 -13.697 2.81244
[2026-07-05 17:20:59] 当前点: 10.0447 -13.6549 2.87676
[2026-07-05 17:20:59] 当前点: 9.92172 -13.6202 2.93965
[2026-07-05 17:21:00] 当前点: 9.79167 -13.5919 3.00347
[2026-07-05 17:21:00] 当前点: 9.66454 -13.5743 3.06674
[2026-07-05 17:21:00] 当前点: 9.53365 -13.5672 3.1318
[2026-07-05 17:21:00] 当前点: 9.40592 -13.5659 -3.08706
[2026-07-05 17:21:00] 当前点: 9.27597 -13.5768 -3.02391
[2026-07-05 17:21:00] 当前点: 9.14789 -13.5898 -2.95632
[2026-07-05 17:21:00] 当前点: 9.01657 -13.6194 -2.89375
[2026-07-05 17:21:00] 当前点: 8.8951 -13.6506 -2.83418
[2026-07-05 17:21:00] 当前点: 8.77479 -13.6953 -2.80636
[2026-07-05 17:21:00] 当前点: 8.65277 -13.7331 -2.81178
[2026-07-05 17:21:01] 当前点: 8.52982 -13.7725 -2.85328
[2026-07-05 17:21:01] 当前点: 8.4075 -13.8064 -2.91752
[2026-07-05 17:21:01] 当前点: 8.27678 -13.8301 -2.98722
[2026-07-05 17:21:01] 当前点: 8.14665 -13.8444 -3.06433
[2026-07-05 17:21:01] 当前点: 8.01381 -13.8504 3.14081
[2026-07-05 17:21:01] 当前点: 7.88219 -13.8442 3.06628
[2026-07-05 17:21:01] 当前点: 7.75349 -13.8271 2.98939
[2026-07-05 17:21:01] 当前点: 7.6232 -13.8028 2.91419
[2026-07-05 17:21:01] 当前点: 7.4954 -13.7662 2.83977
[2026-07-05 17:21:01] 当前点: 7.36925 -13.7222 2.76511
[2026-07-05 17:21:02] 当前点: 7.24897 -13.668 2.6902
[2026-07-05 17:21:02] 当前点: 7.07659 -13.5715 2.57818
[2026-07-05 17:21:02] 当前点: 7.02032 -13.5359 2.5411
[2026-07-05 17:21:02] 当前点: 6.91151 -13.4586 2.46602
[2026-07-05 17:21:02] 当前点: 6.81261 -13.3724 2.38868
[2026-07-05 17:21:02] 当前点: 6.71576 -13.2808 2.3142
[2026-07-05 17:21:02] 当前点: 6.63348 -13.1753 2.23968
[2026-07-05 17:21:02] 当前点: 6.55231 -13.0691 2.16514
[2026-07-05 17:21:02] 当前点: 6.48801 -12.9588 2.0891
[2026-07-05 17:21:02] 当前点: 6.42251 -12.8426 2.01499
[2026-07-05 17:21:03] 当前点: 6.3752 -12.7238 1.93813
[2026-07-05 17:21:03] 当前点: 6.32754 -12.6001 1.86372
[2026-07-05 17:21:03] 当前点: 6.30002 -12.4751 1.78597
[2026-07-05 17:21:03] 当前点: 6.27164 -12.3465 1.71269
[2026-07-05 17:21:03] 当前点: 6.26154 -12.2191 1.63607
[2026-07-05 17:21:03] 当前点: 6.25378 -12.0884 1.5643
[2026-07-05 17:21:03] 当前点: 6.2657 -11.9601 1.48936
[2026-07-05 17:21:03] 当前点: 6.27679 -11.8297 1.41723
[2026-07-05 17:21:03] 当前点: 6.30266 -11.7021 1.34233
[2026-07-05 17:21:03] 当前点: 6.33125 -11.5743 1.26906
[2026-07-05 17:21:04] 当前点: 6.37662 -11.4508 1.19568
[2026-07-05 17:21:04] 当前点: 6.42444 -11.3302 1.12138
[2026-07-05 17:21:04] 当前点: 6.48536 -11.2102 1.04705
[2026-07-05 17:21:04] 当前点: 6.55284 -11.0958 0.972149
[2026-07-05 17:21:04] 当前点: 6.63079 -10.9864 0.895979
[2026-07-05 17:21:04] 当前点: 6.71511 -10.8829 0.822672
[2026-07-05 17:21:04] 当前点: 6.80652 -10.7822 0.748005
[2026-07-05 17:21:04] 当前点: 6.9048 -10.6891 0.673151
[2026-07-05 17:21:04] 当前点: 7.0114 -10.601 0.601716
[2026-07-05 17:21:04] 当前点: 7.1196 -10.5246 0.528009
[2026-07-05 17:21:05] 当前点: 7.22932 -10.4575 0.457659
[2026-07-05 17:21:05] 当前点: 7.33518 -10.4052 0.386582
[2026-07-05 17:21:05] 当前点: 7.43035 -10.3714 0.310612
[2026-07-05 17:21:05] 当前点: 7.49619 -10.3497 0.256568
[2026-07-05 17:21:05] 当前点: 7.53892 -10.3389 0.207896
[2026-07-05 17:21:05] 当前点: 7.55716 -10.3322 0.166979
[2026-07-05 17:21:05] 当前点: 7.53042 -10.3536 0.136917
[2026-07-05 17:21:05] 当前点: 7.5243 -10.3567 0.142434
[2026-07-05 17:21:05] 当前点: 7.54406 -10.3527 0.149113
[2026-07-05 17:21:05] 当前点: 7.53886 -10.3563 0.1539
[2026-07-05 17:21:06] 当前点: 7.55489 -10.3549 0.150334
[2026-07-05 17:21:06] 当前点: 7.55078 -10.3543 0.148799
[2026-07-05 17:21:06] 当前点: 7.55531 -10.3536 0.152569
[2026-07-05 17:21:06] 当前点: 7.55189 -10.3537 0.152035
[2026-07-05 17:21:06] 当前点: 7.55768 -10.355 0.152117
[2026-07-05 17:21:06] 当前点: 7.55431 -10.3557 0.151733
[2026-07-05 17:21:06] 当前点: 7.56487 -10.3564 0.153852
[2026-07-05 17:21:06] 当前点: 7.56494 -10.3573 0.153532
[2026-07-05 17:21:06] 当前点: 7.56802 -10.3618 0.153873
[2026-07-05 17:21:06] 当前点: 7.5712 -10.3633 0.153689
[2026-07-05 17:21:07] 当前点: 7.57125 -10.3641 0.15372
[2026-07-05 17:21:07] 当前点: 7.56975 -10.363 0.153671
[2026-07-05 17:21:07] 当前点: 7.56986 -10.3639 0.153756
[2026-07-05 17:21:07] 当前点: 7.57018 -10.3655 0.153459
[2026-07-05 17:21:07] 当前点: 7.57071 -10.3631 0.153304
[2026-07-05 17:21:07] 当前点: 7.57117 -10.3649 0.153294
[2026-07-05 17:21:07] 当前点: 7.57013 -10.3561 0.153297
[2026-07-05 17:21:07] 当前点: 7.5697 -10.3556 0.153187
[2026-07-05 17:21:07] 当前点: 7.57327 -10.3556 0.153216
[2026-07-05 17:21:07] 当前点: 7.573 -10.3553 0.153192
[2026-07-05 17:21:08] 当前点: 7.56994 -10.3496 0.153428
[2026-07-05 17:21:08] 当前点: 7.56955 -10.3491 0.153687
[2026-07-05 17:21:08] 当前点: 7.56973 -10.3493 0.153576
[2026-07-05 17:21:08] 当前点: 7.56941 -10.3488 0.153498
[2026-07-05 17:21:08] 当前点: 7.57341 -10.3534 0.153306
[2026-07-05 17:21:08] 当前点: 7.5733 -10.3532 0.153222
[2026-07-05 17:21:08] 当前点: 7.57573 -10.3623 0.15131
[2026-07-05 17:21:08] 当前点: 7.57615 -10.3645 0.15122
[2026-07-05 17:21:08] 当前点: 7.5766 -10.3673 0.151251
[2026-07-05 17:21:08] 当前点: 7.57708 -10.3697 0.151234
[2026-07-05 17:21:09] 当前点: 7.57498 -10.3678 0.151354
[2026-07-05 17:21:09] 当前点: 7.57544 -10.3702 0.151308
[2026-07-05 17:21:09] 当前点: 7.57469 -10.3688 0.151445
[2026-07-05 17:21:09] 当前点: 7.57513 -10.3713 0.151474
[2026-07-05 17:21:09] 当前点: 7.57529 -10.3699 0.151714
[2026-07-05 17:21:09] 当前点: 7.57574 -10.3725 0.151671
[2026-07-05 17:21:09] 当前点: 7.57247 -10.3651 0.153661
[2026-07-05 17:21:09] 当前点: 7.57244 -10.366 0.153597
[2026-07-05 17:21:09] 当前点: 7.57364 -10.3661 0.153597
[2026-07-05 17:21:09] 当前点: 7.57362 -10.3671 0.15359
[2026-07-05 17:21:10] 当前点: 7.57307 -10.3658 0.153554
[2026-07-05 17:21:10] 当前点: 7.57302 -10.3669 0.15357
[2026-07-05 17:21:10] 当前点: 7.57328 -10.3655 0.15356
[2026-07-05 17:21:10] 当前点: 7.57324 -10.3666 0.153562
[2026-07-05 17:21:10] 当前点: 7.57251 -10.3631 0.153718
[2026-07-05 17:21:10] 当前点: 7.57231 -10.3642 0.15377
[2026-07-05 17:21:10] 当前点: 7.57461 -10.3607 0.154219
[2026-07-05 17:21:10] 当前点: 7.5749 -10.361 0.154144
[2026-07-05 17:21:10] 当前点: 7.57352 -10.3584 0.15427
[2026-07-05 17:21:10] 当前点: 7.57375 -10.3587 0.15428
[2026-07-05 17:21:11] 当前点: 7.57329 -10.3568 0.154391
[2026-07-05 17:21:11] 当前点: 7.57336 -10.3571 0.154388
[2026-07-05 17:21:11] 当前点: 7.57376 -10.3573 0.154392
[2026-07-05 17:21:11] 当前点: 7.57371 -10.3579 0.154378
[2026-07-05 17:21:11] 当前点: 7.57471 -10.3589 0.154341
[2026-07-05 17:21:11] 当前点: 7.57462 -10.3595 0.154285
[2026-07-05 17:21:11] 当前点: 7.57657 -10.3603 0.15442
[2026-07-05 17:21:11] 当前点: 7.57658 -10.3608 0.154447
[2026-07-05 17:21:11] 当前点: 7.57759 -10.3636 0.154353
[2026-07-05 17:21:11] 当前点: 7.57753 -10.3642 0.154361
[2026-07-05 17:21:12] 当前点: 7.57301 -10.3583 0.154577
[2026-07-05 17:21:12] 当前点: 7.57268 -10.3585 0.154524
[2026-07-05 17:21:12] 当前点: 7.56431 -10.3514 0.154825
[2026-07-05 17:21:12] 当前点: 7.56358 -10.3514 0.154814
[2026-07-05 17:21:12] 当前点: 7.56279 -10.349 0.154846
[2026-07-05 17:21:12] 当前点: 7.56023 -10.3479 0.149478
[2026-07-05 17:21:12] 当前点: 7.56577 -10.3452 0.104827
[2026-07-05 17:21:12] 当前点: 7.57005 -10.3492 0.0240841
[2026-07-05 17:21:12] 当前点: 7.5721 -10.3534 -0.0631224
[2026-07-05 17:21:12] 当前点: 7.57611 -10.3512 -0.150425
[2026-07-05 17:21:13] 当前点: 7.57637 -10.3537 -0.216018
[2026-07-05 17:21:13] 当前点: 7.57572 -10.3527 -0.284474
[2026-07-05 17:21:13] 当前点: 7.57507 -10.352 -0.353228
[2026-07-05 17:21:13] 当前点: 7.57632 -10.3535 -0.430211
[2026-07-05 17:21:13] 当前点: 7.57577 -10.3535 -0.5062
[2026-07-05 17:21:13] 当前点: 7.57752 -10.3536 -0.579653
[2026-07-05 17:21:13] 当前点: 7.57656 -10.3508 -0.652361
[2026-07-05 17:21:13] 当前点: 7.57776 -10.3514 -0.727006
[2026-07-05 17:21:13] 当前点: 7.57757 -10.3505 -0.800646
[2026-07-05 17:21:13] 当前点: 7.57918 -10.3509 -0.873194
[2026-07-05 17:21:14] 当前点: 7.58027 -10.3502 -0.945588
[2026-07-05 17:21:14] 当前点: 7.58173 -10.3507 -1.01937
[2026-07-05 17:21:14] 当前点: 7.58439 -10.3505 -1.09234
[2026-07-05 17:21:14] 当前点: 7.58625 -10.3508 -1.16517
[2026-07-05 17:21:14] 当前点: 7.58589 -10.3487 -1.2381
[2026-07-05 17:21:14] 当前点: 7.58762 -10.3487 -1.31085
[2026-07-05 17:21:14] 当前点: 7.58974 -10.3487 -1.38419
[2026-07-05 17:21:14] 当前点: 7.59169 -10.3487 -1.45674
[2026-07-05 17:21:14] 当前点: 7.59319 -10.3473 -1.52948
[2026-07-05 17:21:14] 当前点: 7.59535 -10.3472 -1.60255
[2026-07-05 17:21:15] 当前点: 7.59563 -10.3498 -1.67433
[2026-07-05 17:21:15] 当前点: 7.5937 -10.3715 -1.7385
[2026-07-05 17:21:15] 当前点: 7.59088 -10.4053 -1.78664
[2026-07-05 17:21:15] 当前点: 7.58482 -10.4526 -1.8355
[2026-07-05 17:21:15] 当前点: 7.56465 -10.5117 -1.88546
[2026-07-05 17:21:15] 当前点: 7.54399 -10.5812 -1.93651
[2026-07-05 17:21:15] 当前点: 7.50372 -10.6691 -1.99015
[2026-07-05 17:21:15] 当前点: 7.485 -10.714 -2.01182
[2026-07-05 17:21:15] 当前点: 7.43885 -10.8133 -2.05593
[2026-07-05 17:21:15] 当前点: 7.35517 -10.9735 -2.13204
[2026-07-05 17:21:16] 当前点: 7.29272 -11.087 -2.18968
[2026-07-05 17:21:16] 当前点: 7.22505 -11.1831 -2.25758
[2026-07-05 17:21:16] 当前点: 7.15082 -11.2811 -2.33167
[2026-07-05 17:21:16] 当前点: 7.07062 -11.3674 -2.40531
[2026-07-05 17:21:16] 当前点: 6.98392 -11.453 -2.47654
[2026-07-05 17:21:16] 当前点: 6.89193 -11.5265 -2.55041
[2026-07-05 17:21:16] 当前点: 6.79114 -11.5987 -2.6249
[2026-07-05 17:21:16] 当前点: 6.68907 -11.6583 -2.69817
[2026-07-05 17:21:16] 当前点: 6.58471 -11.7142 -2.76678
[2026-07-05 17:21:16] 当前点: 6.48116 -11.7567 -2.83003
[2026-07-05 17:21:17] 当前点: 6.38153 -11.7924 -2.87164
[2026-07-05 17:21:17] 当前点: 6.21205 -11.8459 -2.86322
[2026-07-05 17:21:17] 当前点: 6.15713 -11.8641 -2.86337
[2026-07-05 17:21:17] 当前点: 6.04587 -11.8952 -2.85173
[2026-07-05 17:21:17] 当前点: 5.92718 -11.9359 -2.84839
[2026-07-05 17:21:17] 当前点: 5.79785 -11.9769 -2.84758
[2026-07-05 17:21:17] 当前点: 5.66643 -12.0324 -2.83736
[2026-07-05 17:21:17] 当前点: 5.53236 -12.079 -2.84474
[2026-07-05 17:21:17] 当前点: 5.39638 -12.1207 -2.84784
[2026-07-05 17:21:17] 当前点: 5.25988 -12.1631 -2.8398
[2026-07-05 17:21:18] 当前点: 5.12524 -12.2013 -2.84106
[2026-07-05 17:21:18] 当前点: 4.9896 -12.2437 -2.84089
[2026-07-05 17:21:18] 当前点: 4.85759 -12.2851 -2.84106
[2026-07-05 17:21:18] 当前点: 4.72094 -12.3291 -2.84405
[2026-07-05 17:21:18] 当前点: 4.58075 -12.3637 -2.8412
[2026-07-05 17:21:18] 当前点: 4.44516 -12.4098 -2.84235
[2026-07-05 17:21:18] 当前点: 4.31422 -12.4466 -2.84114
[2026-07-05 17:21:18] 当前点: 4.17849 -12.4851 -2.83887
[2026-07-05 17:21:18] 当前点: 4.05004 -12.5305 -2.84237
[2026-07-05 17:21:18] 当前点: 3.91599 -12.5743 -2.84214
[2026-07-05 17:21:19] 当前点: 3.78078 -12.6124 -2.83959
[2026-07-05 17:21:19] 当前点: 3.64707 -12.657 -2.83838
[2026-07-05 17:21:19] 当前点: 3.51275 -12.6986 -2.83766
[2026-07-05 17:21:19] 当前点: 3.39214 -12.7339 -2.83541
[2026-07-05 17:21:19] 当前点: 3.30731 -12.7619 -2.84071
[2026-07-05 17:21:19] 当前点: 3.25674 -12.7795 -2.85205
[2026-07-05 17:21:19] 当前点: 3.24798 -12.7895 -2.86377
[2026-07-05 17:21:19] 当前点: 3.25031 -12.7939 -2.88606
[2026-07-05 17:21:19] 当前点: 3.25312 -12.798 -2.94937
[2026-07-05 17:21:19] 当前点: 3.25284 -12.7936 -3.03264
[2026-07-05 17:21:20] 当前点: 3.25435 -12.7933 -3.12116
[2026-07-05 17:21:20] 当前点: 3.25624 -12.798 3.07852
[2026-07-05 17:21:20] 当前点: 3.25672 -12.795 3.0166
[2026-07-05 17:21:20] 当前点: 3.26137 -12.7994 2.94825
[2026-07-05 17:21:20] 当前点: 3.25988 -12.7965 2.87474
[2026-07-05 17:21:20] 当前点: 3.26347 -12.7964 2.79774
[2026-07-05 17:21:20] 当前点: 3.26232 -12.7938 2.72158
[2026-07-05 17:21:20] 当前点: 3.2653 -12.7951 2.65216
[2026-07-05 17:21:20] 当前点: 3.26331 -12.7957 2.58142
[2026-07-05 17:21:20] 当前点: 3.26642 -12.7961 2.51033
[2026-07-05 17:21:21] 当前点: 3.26431 -12.7956 2.43817
[2026-07-05 17:21:21] 当前点: 3.26708 -12.796 2.36801
[2026-07-05 17:21:21] 当前点: 3.26438 -12.7962 2.29666
[2026-07-05 17:21:21] 当前点: 3.26725 -12.7963 2.22412
[2026-07-05 17:21:21] 当前点: 3.26433 -12.7964 2.15207
[2026-07-05 17:21:21] 当前点: 3.26735 -12.796 2.08268
[2026-07-05 17:21:21] 当前点: 3.26391 -12.7997 2.04226
[2026-07-05 17:21:21] 当前点: 3.28007 -12.7902 2.04866
[2026-07-05 17:21:21] 当前点: 3.25965 -12.797 2.05744
[2026-07-05 17:21:21] 当前点: 3.26644 -12.7948 2.07633
[2026-07-05 17:21:22] 当前点: 3.25722 -12.799 2.07579
[2026-07-05 17:21:22] 当前点: 3.25916 -12.8001 2.07871
[2026-07-05 17:21:22] 当前点: 3.2531 -12.8 2.07253
[2026-07-05 17:21:22] 当前点: 3.25601 -12.8006 2.06816
[2026-07-05 17:21:22] 当前点: 3.25301 -12.8004 2.06662
[2026-07-05 17:21:22] 当前点: 3.25448 -12.7998 2.06636
[2026-07-05 17:21:22] 当前点: 3.2478 -12.801 2.06927
[2026-07-05 17:21:22] 当前点: 3.24857 -12.801 2.07019
[2026-07-05 17:21:22] 当前点: 3.24488 -12.8014 2.07138
[2026-07-05 17:21:22] 当前点: 3.24566 -12.8013 2.07053
[2026-07-05 17:21:23] 当前点: 3.24281 -12.8021 2.07033
[2026-07-05 17:21:23] 当前点: 3.24348 -12.8016 2.07016
[2026-07-05 17:21:23] 当前点: 3.23989 -12.8004 2.07072
[2026-07-05 17:21:23] 当前点: 3.24047 -12.7997 2.07063
[2026-07-05 17:21:23] 当前点: 3.2353 -12.7978 2.07081
[2026-07-05 17:21:23] 当前点: 3.23557 -12.7968 2.07057
[2026-07-05 17:21:23] 当前点: 3.23417 -12.7946 2.07076
[2026-07-05 17:21:23] 当前点: 3.23427 -12.7933 2.07086
[2026-07-05 17:21:23] 当前点: 3.2346 -12.7908 2.07096
[2026-07-05 17:21:23] 当前点: 3.23472 -12.7891 2.07092
[2026-07-05 17:21:24] 当前点: 3.23989 -12.7895 2.07095
[2026-07-05 17:21:24] 当前点: 3.24025 -12.7876 2.07102
[2026-07-05 17:21:24] 当前点: 3.24344 -12.7873 2.07112
[2026-07-05 17:21:24] 当前点: 3.24387 -12.7853 2.07116
[2026-07-05 17:21:24] 当前点: 3.24808 -12.7885 2.07138
[2026-07-05 17:21:24] 当前点: 3.24863 -12.7866 2.07144
[2026-07-05 17:21:24] 当前点: 3.24981 -12.7908 2.07191
[2026-07-05 17:21:24] 当前点: 3.25008 -12.7893 2.072
[2026-07-05 17:21:24] 当前点: 3.24915 -12.7918 2.07212
[2026-07-05 17:21:24] 当前点: 3.24934 -12.7903 2.07224
[2026-07-05 17:21:25] 当前点: 3.24716 -12.7925 2.07239
[2026-07-05 17:21:25] 当前点: 3.24723 -12.7909 2.07254
[2026-07-05 17:21:25] 当前点: 3.24697 -12.7934 2.07262
[2026-07-05 17:21:25] 当前点: 3.24697 -12.7919 2.0727
[2026-07-05 17:21:25] 当前点: 3.2482 -12.7966 2.07282
[2026-07-05 17:21:25] 当前点: 3.24828 -12.7953 2.07289
[2026-07-05 17:21:25] 当前点: 3.25636 -12.8002 2.07315
[2026-07-05 17:21:25] 当前点: 3.25646 -12.7996 2.0732
[2026-07-05 17:21:25] 当前点: 3.25986 -12.8034 2.07329
[2026-07-05 17:21:25] 当前点: 3.2601 -12.8029 2.07339
[2026-07-05 17:21:26] 当前点: 3.26031 -12.8039 2.07347
[2026-07-05 17:21:26] 当前点: 3.26054 -12.8034 2.07345
[2026-07-05 17:21:26] 当前点: 3.24503 -12.791 2.0734
[2026-07-05 17:21:26] 当前点: 3.2445 -12.79 2.07345
[2026-07-05 17:21:26] 当前点: 3.24276 -12.788 2.07349
[2026-07-05 17:21:26] 当前点: 3.24212 -12.787 2.0736
[2026-07-05 17:21:26] 当前点: 3.23543 -12.7865 2.07372
[2026-07-05 17:21:26] 当前点: 3.23482 -12.786 2.07386
[2026-07-05 17:21:26] 当前点: 3.23143 -12.7846 2.07398
[2026-07-05 17:21:26] 当前点: 3.23068 -12.7842 2.07402
[2026-07-05 17:21:27] 当前点: 3.23096 -12.7842 2.07407
[2026-07-05 17:21:27] 当前点: 3.23025 -12.7838 2.07413
[2026-07-05 17:21:27] 当前点: 3.22984 -12.7846 2.07422
[2026-07-05 17:21:27] 当前点: 3.22909 -12.7844 2.0743
[2026-07-05 17:21:27] 当前点: 3.22726 -12.7763 2.07431
[2026-07-05 17:21:27] 当前点: 3.22642 -12.7757 2.07435
[2026-07-05 17:21:27] 当前点: 3.22815 -12.7733 2.07436
[2026-07-05 17:21:27] 当前点: 3.22799 -12.7728 2.07445
[2026-07-05 17:21:27] 当前点: 3.2274 -12.7705 2.07445
[2026-07-05 17:21:27] 当前点: 3.22725 -12.77 2.0745
[2026-07-05 17:21:28] 当前点: 3.22944 -12.771 2.07465
[2026-07-05 17:21:28] 当前点: 3.22937 -12.7705 2.07472
[2026-07-05 17:21:28] 当前点: 3.22905 -12.7706 2.07476
[2026-07-05 17:21:28] 当前点: 3.229 -12.7702 2.07478
[2026-07-05 17:21:28] 当前点: 3.23058 -12.7716 2.0748
[2026-07-05 17:21:28] 当前点: 3.23065 -12.7714 2.07487
[2026-07-05 17:21:28] 当前点: 3.23196 -12.7738 2.07495
[2026-07-05 17:21:28] 当前点: 3.23211 -12.7738 2.07499
[2026-07-05 17:21:28] 当前点: 3.23394 -12.7755 2.07501
[2026-07-05 17:21:28] 当前点: 3.23416 -12.7756 2.07509
[2026-07-05 17:21:29] 当前点: 3.23526 -12.7753 2.0751
[2026-07-05 17:21:29] 当前点: 3.23557 -12.7755 2.07519
[2026-07-05 17:21:29] 当前点: 3.2366 -12.7766 2.07527
[2026-07-05 17:21:29] 当前点: 3.23666 -12.7766 2.0754
[2026-07-05 17:21:29] 当前点: 3.23743 -12.7772 2.07547
[2026-07-05 17:21:29] 当前点: 3.23752 -12.7773 2.07557
[2026-07-05 17:21:29] 当前点: 3.23769 -12.7773 2.07562
[2026-07-05 17:21:29] 当前点: 3.2378 -12.7773 2.0757
[2026-07-05 17:21:29] 当前点: 3.23697 -12.777 2.07586
[2026-07-05 17:21:29] 当前点: 3.23705 -12.7771 2.07596
[2026-07-05 17:21:30] 当前点: 3.23679 -12.776 2.07596
[2026-07-05 17:21:30] 当前点: 3.23684 -12.7761 2.07596
[2026-07-05 17:21:30] 当前点: 3.2377 -12.7771 2.07596
[2026-07-05 17:21:30] 当前点: 3.23777 -12.7773 2.07596
[2026-07-05 17:21:30] 当前点: 3.23794 -12.7765 2.07597
[2026-07-05 17:21:30] 当前点: 3.23802 -12.7766 2.07597
[2026-07-05 17:21:30] 当前点: 3.23853 -12.7774 2.07597
[2026-07-05 17:21:30] 当前点: 3.23865 -12.7776 2.07597
[2026-07-05 17:21:30] 当前点: 3.23829 -12.7778 2.07597
[2026-07-05 17:21:30] 当前点: 3.23839 -12.778 2.07598
[2026-07-05 17:21:31] 当前点: 3.23918 -12.7788 2.07598
[2026-07-05 17:21:31] 当前点: 3.23934 -12.7789 2.07598
[2026-07-05 17:21:31] 当前点: 3.23957 -12.7788 2.07598
[2026-07-05 17:21:31] 当前点: 3.23968 -12.779 2.07599
[2026-07-05 17:21:31] 当前点: 3.23839 -12.7812 2.07599
[2026-07-05 17:21:31] 当前点: 3.23842 -12.7814 2.07599
[2026-07-05 17:21:31] 当前点: 3.23724 -12.782 2.076
[2026-07-05 17:21:31] 当前点: 3.2372 -12.7822 2.076
[2026-07-05 17:21:31] 当前点: 3.23808 -12.7823 2.07599
[2026-07-05 17:21:31] 当前点: 3.23804 -12.7825 2.07599
[2026-07-05 17:21:32] 当前点: 3.23846 -12.7832 2.07599
[2026-07-05 17:21:32] 当前点: 3.23967 -12.7849 2.07598
[2026-07-05 17:21:32] 当前点: 3.2397 -12.7852 2.07598
[2026-07-05 17:21:32] 当前点: 3.24075 -12.7857 2.07597
[2026-07-05 17:21:32] 当前点: 3.2408 -12.786 2.07597
[2026-07-05 17:21:32] 当前点: 3.2412 -12.7849 2.07597
[2026-07-05 17:21:32] 当前点: 3.24126 -12.7851 2.07597
[2026-07-05 17:21:32] 当前点: 3.24146 -12.7837 2.07597
[2026-07-05 17:21:32] 当前点: 3.24154 -12.7838 2.07597
[2026-07-05 17:21:33] 当前点: 3.24211 -12.7832 2.07597
[2026-07-05 17:21:33] 当前点: 3.24219 -12.7832 2.07597
[2026-07-05 17:21:33] 当前点: 3.24246 -12.7824 2.07597
[2026-07-05 17:21:33] 当前点: 3.24251 -12.7824 2.07597
[2026-07-05 17:21:33] 当前点: 3.24274 -12.7818 2.07597
[2026-07-05 17:21:33] 当前点: 3.24281 -12.7818 2.07597
[2026-07-05 17:21:33] 当前点: 3.24466 -12.7833 2.07596
[2026-07-05 17:21:33] 当前点: 3.24482 -12.7833 2.07597
[2026-07-05 17:21:33] 当前点: 3.24502 -12.7842 2.07597
[2026-07-05 17:21:33] 当前点: 3.24515 -12.7842 2.07597
[2026-07-05 17:21:34] 当前点: 3.24581 -12.7849 2.07597
[2026-07-05 17:21:34] 当前点: 3.24594 -12.785 2.07597
[2026-07-05 17:21:34] 当前点: 3.24654 -12.7859 2.07597
[2026-07-05 17:21:34] 当前点: 3.24665 -12.786 2.07597
